Date,Open,High,Low,Close,Volume,buy_setup_count,sell_setup_count,buy_perfect,sell_perfect,buy_intersection,sell_intersection,buy_countdown_count,sell_countdown_count,buy_countdown_recycled,sell_countdown_recycled,tdst_support,tdst_resistance,bb_middle,bb_upper,bb_lower,recommendation
2025-10-21 00:00:00-04:00,261.1412435480521,264.54162761794373,261.0913663387469,262.0287170410156,46695900,0,4,False,False,False,False,0,5,False,False,234.36695488957946,,253.5008232116699,263.0803194683997,243.92132695494013,HOLD
2025-10-22 00:00:00-04:00,261.9090191460537,262.1084670888602,254.70938662410154,257.72088623046875,45015300,0,5,False,False,False,False,0,0,False,False,234.36695488957946,,253.80695724487305,263.52082874346706,244.09308574627906,HOLD
2025-10-23 00:00:00-04:00,259.206686997747,259.8847613495841,257.28213901467177,258.8476867675781,32754900,0,6,False,False,False,False,0,0,False,False,234.36695488957946,,253.94207382202148,263.8658081764734,244.01833946756958,HOLD
2025-10-24 00:00:00-04:00,260.4531458541269,263.3848541030092,258.44880663072195,262.07855224609375,38253700,0,7,False,False,False,False,0,0,False,False,234.36695488957946,,254.30903549194335,264.87866284159475,243.73940814229195,HOLD
2025-10-27 00:00:00-04:00,264.13276036080543,268.36078929414754,263.90339825112477,268.0516662597656,44888200,0,8,False,False,False,True,0,6,False,False,234.36695488957946,,255.02600784301757,267.2422918823069,242.80972380372822,HOLD
2025-10-28 00:00:00-04:00,268.23113785786586,269.12862319727753,267.39351124836816,268.2411193847656,41534800,0,9,False,True,False,False,0,1,False,False,244.43847540742667,,255.74248046875,269.29168387512124,242.19327706237874,SELL (Setup Complete)
2025-10-29 00:00:00-04:00,268.5203194424725,270.6443152614699,266.35642794866993,268.93914794921875,51086700,0,10,False,False,False,False,0,2,False,False,244.43847540742667,,256.45297012329104,271.2145064475774,241.6914337990047,HOLD
2025-10-30 00:00:00-04:00,271.2226702585742,273.36662916750566,267.72259312931254,270.63433837890625,69886500,0,11,False,False,False,False,0,3,False,False,244.43847540742667,,257.1644569396973,273.23026653933005,241.0986473400645,HOLD
2025-10-31 00:00:00-04:00,276.2085891024436,276.53767519933945,268.40069127196034,269.6072692871094,86167100,0,12,False,False,False,False,0,0,False,False,244.43847540742667,,257.780216217041,274.78329786773224,240.7771345663498,HOLD
2025-11-03 00:00:00-05:00,269.65711516237894,270.08589475979994,265.49886601188945,268.29095458984375,50194600,0,13,False,False,False,False,0,0,False,False,244.43847540742667,,258.3964714050293,276.0052970746219,240.78764573543666,HOLD
2025-11-04 00:00:00-05:00,267.5730004152706,270.72408938596277,266.86501191822913,269.2781982421875,49274800,0,14,False,False,False,False,0,0,False,False,244.43847540742667,,259.07255935668945,277.28265680167146,240.86246191170744,HOLD
2025-11-05 00:00:00-05:00,267.8522167164328,270.9335263776032,266.17696342424256,269.3779296875,43683100,1,0,False,False,False,False,0,0,False,False,244.43847540742667,,259.6748558044434,278.4312005591678,240.91851104971897,HOLD
2025-11-06 00:00:00-05:00,267.1342708755924,272.6287059365568,267.1342708755924,269.0089416503906,51204000,2,0,False,False,False,False,0,0,False,False,244.43847540742667,,260.4591369628906,279.40800677590414,241.51026714987714,HOLD
2025-11-07 00:00:00-05:00,269.03885049148494,271.5218466038475,266.0173996929098,267.7126159667969,48227400,3,0,False,False,False,False,0,0,False,False,244.43847540742667,,261.6158645629883,279.2625581398497,243.9691709861269,HOLD
